"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Group","Treatment"
"961","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_24_substack_frame_1",773.37,478.52,1.62,0.62,3.85,9.6,5.21,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_24",134.499130434783,124.290909090909,0.924101952846279,1.08213168137991,"pCUP-Cdc5[KD]","Control"
"962","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_24_substack_frame_2",680.98,394.18,1.73,0.58,3.49,8.18,4.58,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_24",145.19829424307,112.945558739255,0.777871112935924,1.28556001549626,"pCUP-Cdc5[KD]","Control"
"963","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_25_substack_frame_1",524.71,252.82,2.08,0.48,2.72,7.01,3.72,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_25",122.310023310023,92.9485294117647,0.759942046418918,1.31588981648312,"pCUP-Cdc5[KD]","Control"
"964","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_25_substack_frame_2",447.63,287.26,1.56,0.64,2.46,6.84,3.5,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_25",102.198630136986,116.772357723577,1.14260198563382,0.875195398374247,"pCUP-Cdc5[KD]","Control"
"965","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_26_substack_frame_1",758.11,417.66,1.82,0.55,3.6,8.36,4.66,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_26",159.266806722689,116.016666666667,0.728442222544661,1.37279247282881,"pCUP-Cdc5[KD]","Control"
"966","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_26_substack_frame_2",541.95,311.18,1.74,0.57,3.16,8.08,4.3,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_26",110.15243902439,98.4746835443038,0.893985502422686,1.11858637225102,"pCUP-Cdc5[KD]","Control"
"967","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_2_substack_frame_1",547.15,281.84,1.94,0.52,3.01,7.58,4.06,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_2",119.72647702407,93.6345514950166,0.782070547989081,1.27865702470356,"pCUP-Cdc5[KD]","Control"
"968","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_2_substack_frame_2",458.25,260.09,1.76,0.57,3.36,8.02,4.41,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_2",98.3369098712446,77.4077380952381,0.787168705998493,1.27037570520736,"pCUP-Cdc5[KD]","Control"
"969","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_3_substack_frame_1",607.98,347.72,1.75,0.57,3.52,8.28,4.58,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_3",127.726890756303,98.7840909090909,0.773400889383323,1.29299049655523,"pCUP-Cdc5[KD]","Control"
"970","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_3_substack_frame_2",626.82,328.25,1.91,0.52,3.59,8.41,4.72,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_3",130.045643153527,91.4345403899721,0.703095760632503,1.42228136761969,"pCUP-Cdc5[KD]","Control"
"971","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_4_substack_frame_1",662.56,391.24,1.69,0.59,4.17,9.47,5.41,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_4",125.011320754717,93.8225419664269,0.750512364800263,1.33242308441665,"pCUP-Cdc5[KD]","Control"
"972","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_4_substack_frame_2",541.33,251.72,2.15,0.47,2.96,7.53,3.99,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_4",118.45295404814,85.0405405405405,0.71792671802832,1.39289982513306,"pCUP-Cdc5[KD]","Control"
"973","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_5_substack_frame_1",457.22,303.04,1.51,0.66,3.74,8.58,5.06,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_5",94.4669421487603,81.0267379679144,0.857725846998613,1.16587369204185,"pCUP-Cdc5[KD]","Control"
"974","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_5_substack_frame_2",529.18,369.03,1.43,0.7,4.28,9.22,5.39,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_5",107.121457489879,86.2219626168224,0.804899080326359,1.24239177859979,"pCUP-Cdc5[KD]","Control"
"975","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_6_substack_frame_1",575.29,358.5,1.6,0.62,3.5,8.51,4.64,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_6",114.828343313373,102.428571428571,0.892014710593167,1.12105774503991,"pCUP-Cdc5[KD]","Control"
"976","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_6_substack_frame_2",449.74,199.37,2.26,0.44,2.62,6.63,3.54,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_6",112.154613466334,76.0954198473282,0.678486755876254,1.4738681209901,"pCUP-Cdc5[KD]","Control"
"977","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_7_substack_frame_1",496.6,369.04,1.35,0.74,3.52,8.25,4.62,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_7",104.989429175476,104.840909090909,0.998585380587999,1.00141662339496,"pCUP-Cdc5[KD]","Control"
"978","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_7_substack_frame_2",528.47,336.2,1.57,0.64,3.88,8.73,4.95,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_7",108.962886597938,86.6494845360825,0.795220163869283,1.25751338488995,"pCUP-Cdc5[KD]","Control"
"979","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_8_substack_frame_1",512.94,354.13,1.45,0.69,3.92,9.21,5.2,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_8",96.9640831758034,90.3392857142857,0.931677820853455,1.07333240914113,"pCUP-Cdc5[KD]","Control"
"980","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_8_substack_frame_2",674.23,412.61,1.63,0.61,4.13,9.44,5.34,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_24_R3D_D3D_nucleus_8",126.973634651601,99.9055690072639,0.786821368714788,1.27093650447423,"pCUP-Cdc5[KD]","Control"
"981","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_10_substack_frame_1",529.09,413.03,1.28,0.78,3.78,8.53,4.84,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_10",111.387368421053,109.267195767196,0.980965771218847,1.01940356059264,"pCUP-Cdc5[KD]","Control"
"982","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_10_substack_frame_2",571.47,372.99,1.53,0.65,3.47,8.66,4.73,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_10",110.109826589595,107.489913544669,0.976206364808004,1.02437357104988,"pCUP-Cdc5[KD]","Control"
"983","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_11_substack_frame_1",591.04,381.15,1.55,0.64,2.9,7.1,3.81,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_11",140.72380952381,131.431034482759,0.933964443739148,1.07070457200327,"pCUP-Cdc5[KD]","Control"
"984","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_11_substack_frame_2",588.01,444.53,1.32,0.76,3.89,8.93,5.07,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_11",116.668650793651,114.275064267352,0.979483892973682,1.02094583399838,"pCUP-Cdc5[KD]","Control"
"985","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_12_substack_frame_1",470.77,288.71,1.63,0.61,3.23,8.17,4.36,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_12",95.2975708502024,89.3839009287926,0.937945218659293,1.06616034722093,"pCUP-Cdc5[KD]","Control"
"986","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_12_substack_frame_2",594.73,301.26,1.97,0.51,3.29,8.42,4.43,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_12",115.931773879142,91.5683890577507,0.789847217840468,1.26606763613616,"pCUP-Cdc5[KD]","Control"
"987","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_16_substack_frame_1",542.99,391.4,1.39,0.72,3.85,8.51,4.91,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_16",116.521459227468,101.662337662338,0.872477381731696,1.14616151769482,"pCUP-Cdc5[KD]","Control"
"988","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_16_substack_frame_2",511.29,240.46,2.13,0.47,2.51,6.8,3.5,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_16",119.181818181818,95.800796812749,0.803820568222913,1.24405873590769,"pCUP-Cdc5[KD]","Control"
"989","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_17_substack_frame_1",646.29,298.16,2.17,0.46,2.81,7.38,3.82,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_17",141.420131291028,106.106761565836,0.750294605139909,1.33280979651124,"pCUP-Cdc5[KD]","Control"
"990","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_17_substack_frame_2",517.67,225.76,2.29,0.44,2.32,6.14,3.18,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_17",135.515706806283,97.3103448275862,0.718074289105761,1.39261357100716,"pCUP-Cdc5[KD]","Control"
"991","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_18_substack_frame_1",384.21,247.17,1.55,0.64,2.72,6.73,3.65,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_18",95.8129675810474,90.8713235294118,0.948424058074858,1.05438067654023,"pCUP-Cdc5[KD]","Control"
"992","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_18_substack_frame_2",416.43,239.81,1.74,0.58,2.75,7.02,3.73,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_18",97.5245901639344,87.2036363636364,0.894170754443069,1.11835462637429,"pCUP-Cdc5[KD]","Control"
"993","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_19_substack_frame_1",362.23,280.21,1.29,0.77,2.8,7.09,3.74,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_19",84.4358974358974,100.075,1.1852186456119,0.843726179724181,"pCUP-Cdc5[KD]","Control"
"994","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_19_substack_frame_2",325.89,264.93,1.23,0.81,2.94,7.23,3.89,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_19",75.9650349650349,90.1122448979592,1.1862331787175,0.843004577802449,"pCUP-Cdc5[KD]","Control"
"995","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_20_substack_frame_1",443.64,275.05,1.61,0.62,3.4,8.07,4.48,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_20",94.9978586723769,80.8970588235294,0.851567182187996,1.17430546986396,"pCUP-Cdc5[KD]","Control"
"996","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_20_substack_frame_2",474.45,211.14,2.25,0.45,2.46,6.47,3.37,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_20",118.316708229426,85.8292682926829,0.725419677212896,1.37851237209619,"pCUP-Cdc5[KD]","Control"
"997","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_21_substack_frame_1",532.63,272.79,1.95,0.51,2.55,6.56,3.44,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_21",132.825436408978,106.976470588235,0.805391448207618,1.24163225500529,"pCUP-Cdc5[KD]","Control"
"998","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_21_substack_frame_2",617.99,308.95,2,0.5,3.49,8.51,4.71,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_21",123.105577689243,88.5243553008596,0.719092968511327,1.39064077078964,"pCUP-Cdc5[KD]","Control"
"999","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_22_substack_frame_1",561,246.75,2.27,0.44,2.95,7.43,3.96,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_22",125.223214285714,83.6440677966102,0.667959757092359,1.49709617889709,"pCUP-Cdc5[KD]","Control"
"1000","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_22_substack_frame_2",538.5,230.79,2.33,0.43,3.33,8.15,4.41,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_22",111.721991701245,69.3063063063063,0.620346140011878,1.61200325995557,"pCUP-Cdc5[KD]","Control"
"1001","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_23_substack_frame_1",724.03,420.04,1.72,0.58,4.2,9.33,5.35,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_23",141.136452241715,100.009523809524,0.708601656206037,1.41123011954863,"pCUP-Cdc5[KD]","Control"
"1002","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_23_substack_frame_2",680.96,406.62,1.67,0.6,3.61,8.56,4.76,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_23",137.567676767677,112.637119113573,0.81877605088726,1.22133518550812,"pCUP-Cdc5[KD]","Control"
"1003","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_24_substack_frame_1",505.03,359.81,1.4,0.71,3.17,7.65,4.15,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_24",112.729910714286,113.504731861199,1.00687325255563,0.993173666558144,"pCUP-Cdc5[KD]","Control"
"1004","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_24_substack_frame_2",467.27,275.38,1.7,0.59,3.21,7.78,4.22,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_24",102.247264770241,85.7881619937695,0.839026473583852,1.19185750567388,"pCUP-Cdc5[KD]","Control"
"1005","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_25_substack_frame_1",541.06,312.86,1.73,0.58,1.95,5.68,2.75,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_25",145.056300268097,160.441025641026,1.10606037341704,0.904109779207276,"pCUP-Cdc5[KD]","Control"
"1006","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_25_substack_frame_2",501.49,335.97,1.49,0.67,2.15,5.88,2.94,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_25",134.447721179625,156.26511627907,1.1622741903546,0.860382178576042,"pCUP-Cdc5[KD]","Control"
"1007","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_2_substack_frame_1",562.13,411.82,1.37,0.73,4.13,9.54,5.42,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_2",103.90573012939,99.7142857142857,0.959661085005756,1.04203454284489,"pCUP-Cdc5[KD]","Control"
"1008","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_2_substack_frame_2",507.01,310.12,1.63,0.61,4.28,9.6,5.53,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_2",95.3026315789474,72.4579439252336,0.760293212524887,1.31528203004609,"pCUP-Cdc5[KD]","Control"
"1009","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_3_substack_frame_1",413.55,246.22,1.68,0.6,2.65,6.84,3.56,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_3",98.6992840095466,92.9132075471698,0.941376712906883,1.06227399327958,"pCUP-Cdc5[KD]","Control"
"1010","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_3_substack_frame_2",512.45,333.16,1.54,0.65,3.71,8.93,4.92,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_3",98.1704980842912,89.800539083558,0.914740587405937,1.09320611085581,"pCUP-Cdc5[KD]","Control"
"1011","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_4_substack_frame_1",629.12,303.96,2.07,0.48,2.88,7.82,4.06,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_4",127.352226720648,105.541666666667,0.828738290522211,1.20665354966267,"pCUP-Cdc5[KD]","Control"
"1012","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_4_substack_frame_2",513.11,422.01,1.22,0.82,3.78,8.87,4.95,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_4",100.807465618861,111.642857142857,1.10748600272289,0.902945949241233,"pCUP-Cdc5[KD]","Control"
"1013","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_6_substack_frame_1",612.3,304.94,2.01,0.5,3.25,7.64,4.24,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_6",139.476082004556,93.8276923076923,0.672715285367907,1.4865129747321,"pCUP-Cdc5[KD]","Control"
"1014","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_6_substack_frame_2",649.02,374.28,1.73,0.58,4.09,9.48,5.39,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_6",120.411873840445,91.5110024449878,0.759983210345573,1.31581854228765,"pCUP-Cdc5[KD]","Control"
"1015","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_7_substack_frame_1",501.93,293.42,1.71,0.58,2.81,7.19,3.78,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_7",114.595890410959,104.419928825623,0.911201339342593,1.09745229382726,"pCUP-Cdc5[KD]","Control"
"1016","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_7_substack_frame_2",554.14,330.05,1.68,0.6,3.51,8.36,4.64,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_7",114.255670103093,94.031339031339,0.822990569715224,1.21508075158872,"pCUP-Cdc5[KD]","Control"
"1017","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_8_substack_frame_1",483.7,319.92,1.51,0.66,2.52,6.53,3.38,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_8",120.623441396509,126.952380952381,1.05246857064099,0.950147137781952,"pCUP-Cdc5[KD]","Control"
"1018","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_8_substack_frame_2",447.25,334.57,1.34,0.75,3.09,7.47,4.08,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_8",102.111872146119,108.275080906149,1.06035741614071,0.943078234544361,"pCUP-Cdc5[KD]","Control"
"1019","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_9_substack_frame_1",500.75,317.13,1.58,0.63,2.69,6.8,3.58,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_9",121.83698296837,117.89219330855,0.967622395403178,1.03346099134398,"pCUP-Cdc5[KD]","Control"
"1020","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_9_substack_frame_2",487.71,330.18,1.48,0.68,2.97,7.26,3.92,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_25_R3D_D3D_nucleus_9",113.685314685315,111.171717171717,0.977889866245651,1.02261004487063,"pCUP-Cdc5[KD]","Control"
"1021","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_10_substack_frame_1",455.9,363.67,1.25,0.8,3.11,7.5,4.1,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_10",103.849658314351,116.935691318328,1.12600939874415,0.88809205421847,"pCUP-Cdc5[KD]","Control"
"1022","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_10_substack_frame_2",418.08,263.05,1.59,0.63,2.61,6.62,3.49,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_10",104.259351620948,100.785440613027,0.966680101555295,1.03446838141294,"pCUP-Cdc5[KD]","Control"
"1023","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_1_substack_frame_1",594.01,468.09,1.27,0.79,4.13,9.42,5.39,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_1",112.289224952741,113.338983050847,1.00934869840404,0.990737890266445,"pCUP-Cdc5[KD]","Control"
"1024","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_1_substack_frame_2",531.07,271.09,1.96,0.51,3.07,7.64,4.1,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_1",116.207877461707,88.3029315960912,0.759870445316318,1.31601381020119,"pCUP-Cdc5[KD]","Control"
"1025","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_2_substack_frame_1",656.76,331.33,1.98,0.5,3.22,8.25,4.4,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_2",130.568588469185,102.89751552795,0.788072512189521,1.26891876639838,"pCUP-Cdc5[KD]","Control"
"1026","210501_29073_NA_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_2_substack_frame_2",657.88,354.14,1.86,0.54,3.71,8.81,4.86,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_26_R3D_D3D_nucleus_2",128.996078431373,95.455525606469,0.739987810228297,1.35137361207543,"pCUP-Cdc5[KD]","Control"
