"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Subcomplex"
"1264","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_19_R3D_D3D_nucleus_9_substack_frame_3_middleslice",261.61,127.92,2.05,0.49,2.11,5.93,2.94,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_19_R3D_D3D_nucleus_9",68.4842931937173,60.6255924170616,0.885248129020968,1.12962678735728,3,"Mlp1-GFP","Basket"
"1265","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_10_substack_frame_3_middleslice",174.1,69.6,2.5,0.4,1.63,4.99,2.36,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_10",51.8154761904762,42.6993865030675,0.824066275992572,1.21349462917351,3,"Mlp1-GFP","Basket"
"1266","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_11_substack_frame_3_middleslice",291.57,191.06,1.53,0.66,3.6,9.66,5,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_11",48.1138613861386,53.0722222222222,1.10305472670942,0.906573332932581,3,"Mlp1-GFP","Basket"
"1267","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_1_substack_frame_3_middleslice",275.35,154.36,1.78,0.56,2.45,6.46,3.31,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_1",68.6658354114713,63.0040816326531,0.917546276909166,1.08986328555393,3,"Mlp1-GFP","Basket"
"1268","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_2_substack_frame_3_middleslice",250.76,134.55,1.86,0.54,2.4,6.51,3.36,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_2",61.0121654501217,56.0625,0.918874122667092,1.0882883469364,3,"Mlp1-GFP","Basket"
"1269","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_3_substack_frame_3_middleslice",182.76,89.28,2.05,0.49,1.94,5.67,2.73,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_3",48.9973190348525,46.020618556701,0.939247686673752,1.06468188763008,3,"Mlp1-GFP","Basket"
"1270","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_4_substack_frame_3_middleslice",241.02,102.55,2.35,0.43,2.29,6.3,3.16,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_4",60.1047381546135,44.7816593886463,0.745060385646302,1.342173089947,3,"Mlp1-GFP","Basket"
"1271","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_5_substack_frame_3_middleslice",252.69,101.93,2.48,0.4,2.26,6.37,3.15,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_5",61.4817518248175,45.1017699115044,0.733579778923912,1.36317825099664,3,"Mlp1-GFP","Basket"
"1272","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_6_substack_frame_3_middleslice",384.68,174.17,2.21,0.45,4.16,10.78,5.7,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_6",58.1087613293051,41.8677884615385,0.720507329768599,1.38791093259407,3,"Mlp1-GFP","Basket"
"1273","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_7_substack_frame_3_middleslice",331.49,289.06,1.15,0.87,5.62,12.71,7.32,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_7",46.7545839210155,51.4341637010676,1.10008814938782,0.909018064194656,3,"Mlp1-GFP","Basket"
"1274","210527_14648_measurements.csv","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_8_substack_frame_3_middleslice",285.78,83.23,3.43,0.29,2.37,6.38,3.25,0,"Post","210527_Nup60GFP_phosphomutants2_hightimeresolution_01_20_R3D_D3D_nucleus_8",71.2668329177057,35.1181434599156,0.492769806404443,2.02934511612354,3,"Mlp1-GFP","Basket"
"1275","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_01_R3D_D3D_nucleus_1_substack_frame_3_middleslice",537.54,202.15,2.66,0.38,2.47,7.04,3.51,0,"Post","210422_CoreNups_HighTimeResolution_01_01_R3D_D3D_nucleus_1",117.62363238512,81.8421052631579,0.695796445013639,1.4372019391108,3,"Nup170-GFP","Inner ring"
"1276","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_01_R3D_D3D_nucleus_2_substack_frame_3_middleslice",565.2,191.55,2.95,0.34,2.41,6.33,3.3,0,"Post","210422_CoreNups_HighTimeResolution_01_01_R3D_D3D_nucleus_2",144.183673469388,79.4813278008299,0.551250539595281,1.81405718121234,3,"Nup170-GFP","Inner ring"
"1277","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_1_substack_frame_3_middleslice",483.42,136.98,3.53,0.28,1.81,5.35,2.6,0,"Post","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_1",136.559322033898,75.6795580110497,0.55418814976442,1.80444132633491,3,"Nup170-GFP","Inner ring"
"1278","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_3_substack_frame_3_middleslice",404.8,141.7,2.86,0.35,1.63,4.99,2.33,0,"Post","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_3",120.47619047619,86.9325153374233,0.721574237978613,1.38585878952851,3,"Nup170-GFP","Inner ring"
"1279","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_4_substack_frame_3_middleslice",522,232.15,2.25,0.44,2.65,6.94,3.63,0,"Post","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_4",121.678321678322,87.6037735849057,0.719962047278248,1.38896210401703,3,"Nup170-GFP","Inner ring"
"1280","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_5_substack_frame_3_middleslice",354.11,121.25,2.92,0.34,1.9,5.44,2.67,0,"Post","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_5",100.031073446328,63.8157894736842,0.637959658684709,1.56749723338575,3,"Nup170-GFP","Inner ring"
"1281","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_6_substack_frame_3_middleslice",502.49,136.52,3.68,0.27,1.63,5.27,2.4,0,"Post","210422_CoreNups_HighTimeResolution_01_02_R3D_D3D_nucleus_6",138.046703296703,83.7546012269939,0.606712070819833,1.64822829163219,3,"Nup170-GFP","Inner ring"
"1282","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_03_R3D_D3D_nucleus_1_substack_frame_3_middleslice",494.22,156,3.17,0.32,1.92,5.75,2.77,0,"Post","210422_CoreNups_HighTimeResolution_01_03_R3D_D3D_nucleus_1",129.039164490862,81.25,0.629653797903768,1.58817433219522,3,"Nup170-GFP","Inner ring"
"1283","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_03_R3D_D3D_nucleus_3_substack_frame_3_middleslice",594.41,165.89,3.58,0.28,2.15,6.16,3.05,0,"Post","210422_CoreNups_HighTimeResolution_01_03_R3D_D3D_nucleus_3",148.231920199501,77.1581395348837,0.5205231061639,1.92114430302567,3,"Nup170-GFP","Inner ring"
"1284","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_03_R3D_D3D_nucleus_4_substack_frame_3_middleslice",837.48,337.99,2.48,0.4,4.48,12.46,6.39,0,"Post","210422_CoreNups_HighTimeResolution_01_03_R3D_D3D_nucleus_4",104.947368421053,75.4441964285714,0.718876495558103,1.39105952994561,3,"Nup170-GFP","Inner ring"
"1285","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_1_substack_frame_3_middleslice",478.47,139.84,3.42,0.29,1.76,5.21,2.55,0,"Post","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_1",138.686956521739,79.4545454545455,0.572905682316931,1.74548801114317,3,"Nup170-GFP","Inner ring"
"1286","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_2_substack_frame_3_middleslice",571.5,147.1,3.89,0.26,1.92,5.75,2.76,0,"Post","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_2",149.216710182768,76.6145833333333,0.513445064158647,1.94762803229717,3,"Nup170-GFP","Inner ring"
"1287","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_3_substack_frame_3_middleslice",396.11,136.69,2.9,0.35,1.75,5.2,2.49,0,"Post","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_3",114.814492753623,78.1085714285714,0.680302369111033,1.46993461349653,3,"Nup170-GFP","Inner ring"
"1288","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_4_substack_frame_3_middleslice",554.08,149.18,3.71,0.27,1.97,5.89,2.82,0,"Post","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_4",141.34693877551,75.7258883248731,0.53574480622564,1.86656032569885,3,"Nup170-GFP","Inner ring"
"1289","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_5_substack_frame_3_middleslice",460.72,181.47,2.54,0.39,2.34,6.26,3.18,0,"Post","210422_CoreNups_HighTimeResolution_01_04_R3D_D3D_nucleus_5",117.530612244898,77.5512820512821,0.659839003388231,1.515521202695,3,"Nup170-GFP","Inner ring"
"1290","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_1_substack_frame_3_middleslice",437.96,114.43,3.83,0.26,1.67,4.93,2.39,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_1",134.343558282209,68.5209580838323,0.510042751286175,1.96061996269587,3,"Nup170-GFP","Inner ring"
"1291","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_2_substack_frame_3_middleslice",591.92,246.64,2.4,0.42,2.69,6.98,3.64,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_2",137.97668997669,91.6877323420074,0.664516103100439,1.50485442765689,3,"Nup170-GFP","Inner ring"
"1292","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_3_substack_frame_3_middleslice",457.75,106.38,4.3,0.23,1.5,4.77,2.2,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_3",139.984709480122,70.92,0.506626761332605,1.97383967118052,3,"Nup170-GFP","Inner ring"
"1293","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_4_substack_frame_3_middleslice",652.58,264.59,2.47,0.41,3.08,8.86,4.41,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_4",112.903114186851,85.9058441558442,0.760881086182199,1.31426581388375,3,"Nup170-GFP","Inner ring"
"1294","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_5_substack_frame_3_middleslice",615.6,235.24,2.62,0.38,2.47,6.67,3.39,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_5",146.571428571429,95.2388663967611,0.649777840913575,1.53898753856244,3,"Nup170-GFP","Inner ring"
"1295","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_6_substack_frame_3_middleslice",378.93,170.92,2.22,0.45,1.95,5.49,2.7,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_6",107.042372881356,87.6512820512821,0.818846590297782,1.22122997378097,3,"Nup170-GFP","Inner ring"
"1296","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_7_substack_frame_3_middleslice",568.95,209.7,2.71,0.37,2.66,7.41,3.74,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_7",119.778947368421,78.8345864661654,0.658167300666641,1.51937052932761,3,"Nup170-GFP","Inner ring"
"1297","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_8_substack_frame_3_middleslice",479.67,201.24,2.38,0.42,2.25,6.07,3.08,0,"Post","210422_CoreNups_HighTimeResolution_01_05_R3D_D3D_nucleus_8",125.568062827225,89.44,0.712283027915025,1.40393630173552,3,"Nup170-GFP","Inner ring"
"1298","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_1_substack_frame_3_middleslice",485.84,159.89,3.04,0.33,1.85,5.49,2.65,0,"Post","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_1",133.472527472527,86.427027027027,0.647526713276754,1.54433783116002,3,"Nup170-GFP","Inner ring"
"1299","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_3_substack_frame_3_middleslice",425.61,126.57,3.36,0.3,1.77,5.13,2.47,0,"Post","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_3",126.669642857143,71.5084745762712,0.564527324490193,1.77139344123523,3,"Nup170-GFP","Inner ring"
"1300","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_4_substack_frame_3_middleslice",628.97,158.78,3.96,0.25,1.87,6.66,3.01,0,"Post","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_4",131.308977035491,84.9090909090909,0.646635841859779,1.54646546829807,3,"Nup170-GFP","Inner ring"
"1301","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_5_substack_frame_3_middleslice",437.1,152.19,2.87,0.35,1.81,5.26,2.58,0,"Post","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_5",126.695652173913,84.0828729281768,0.663660287353489,1.50679499595757,3,"Nup170-GFP","Inner ring"
"1302","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_6_substack_frame_3_middleslice",526.54,189.56,2.78,0.36,2.01,5.83,2.84,0,"Post","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_6",137.837696335079,94.3084577114428,0.684199317160542,1.46156240574756,3,"Nup170-GFP","Inner ring"
"1303","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_7_substack_frame_3_middleslice",403.36,163.58,2.47,0.41,2.34,6.26,3.29,0,"Post","210422_CoreNups_HighTimeResolution_01_06_R3D_D3D_nucleus_7",102.897959183673,69.9059829059829,0.679371908447672,1.47194782057584,3,"Nup170-GFP","Inner ring"
"1304","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_1_substack_frame_3_middleslice",470.06,116.56,4.03,0.25,1.39,4.47,2.05,0,"Post","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_1",152.616883116883,83.8561151079137,0.549455036659946,1.81998513668898,3,"Nup170-GFP","Inner ring"
"1305","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_2_substack_frame_3_middleslice",402.19,113.86,3.53,0.28,1.5,4.86,2.23,0,"Post","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_2",119.699404761905,75.9066666666667,0.634144061264577,1.57692874708288,3,"Nup170-GFP","Inner ring"
"1306","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_3_substack_frame_3_middleslice",432.3,146.84,2.94,0.34,1.96,5.69,2.76,0,"Post","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_3",115.898123324397,74.9183673469388,0.646415707157256,1.54699211193011,3,"Nup170-GFP","Inner ring"
"1307","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_4_substack_frame_3_middleslice",402.06,152.09,2.64,0.38,1.68,5.13,2.44,0,"Post","210422_CoreNups_HighTimeResolution_01_07_R3D_D3D_nucleus_4",116.539130434783,90.5297619047619,0.776818580737772,1.28730185502291,3,"Nup170-GFP","Inner ring"
"1308","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_08_R3D_D3D_nucleus_1_substack_frame_3_middleslice",433.55,127.59,3.4,0.29,1.8,5.34,2.56,0,"Post","210422_CoreNups_HighTimeResolution_01_08_R3D_D3D_nucleus_1",122.471751412429,70.8833333333333,0.578772921231692,1.7277933422868,3,"Nup170-GFP","Inner ring"
"1309","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_08_R3D_D3D_nucleus_2_substack_frame_3_middleslice",348.37,98.5,3.54,0.28,1.59,4.85,2.27,0,"Post","210422_CoreNups_HighTimeResolution_01_08_R3D_D3D_nucleus_2",106.861963190184,61.9496855345912,0.579716895377809,1.72497991342531,3,"Nup170-GFP","Inner ring"
"1310","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_08_R3D_D3D_nucleus_3_substack_frame_3_middleslice",498.55,134.48,3.71,0.27,1.81,5.26,2.54,0,"Post","210422_CoreNups_HighTimeResolution_01_08_R3D_D3D_nucleus_3",144.507246376812,74.2983425414365,0.514149597368279,1.94495922027089,3,"Nup170-GFP","Inner ring"
"1311","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_1_substack_frame_3_middleslice",456.26,163.78,2.79,0.36,2.24,6.44,3.29,0,"Post","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_1",108.633333333333,73.1160714285714,0.673053741287862,1.48576545772785,3,"Nup170-GFP","Inner ring"
"1312","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_2_substack_frame_3_middleslice",466.99,175.1,2.67,0.37,1.9,5.35,2.62,0,"Post","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_2",135.359420289855,92.1578947368421,0.680838426608932,1.46877726185451,3,"Nup170-GFP","Inner ring"
"1313","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_3_substack_frame_3_middleslice",517.48,156.96,3.3,0.3,1.9,5.54,2.69,0,"Post","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_3",142.164835164835,82.6105263157895,0.581089734462151,1.72090460507892,3,"Nup170-GFP","Inner ring"
"1314","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_4_substack_frame_3_middleslice",401.39,135.48,2.96,0.34,1.49,4.66,2.2,0,"Post","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_4",126.621451104101,90.9261744966443,0.71809455430968,1.39257427033592,3,"Nup170-GFP","Inner ring"
"1315","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_5_substack_frame_3_middleslice",454.16,152.21,2.98,0.34,1.89,5.71,2.72,0,"Post","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_5",118.890052356021,80.5343915343915,0.677385449316046,1.47626436471243,3,"Nup170-GFP","Inner ring"
"1316","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_6_substack_frame_3_middleslice",363.01,103.06,3.52,0.28,1.24,4.41,1.9,0,"Post","210422_CoreNups_HighTimeResolution_01_09_R3D_D3D_nucleus_6",114.514195583596,83.1129032258064,0.725786901809334,1.37781488961439,3,"Nup170-GFP","Inner ring"
"1317","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_1_substack_frame_3_middleslice",470.07,148.52,3.17,0.32,2.3,6.4,3.23,0,"Post","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_1",114.651219512195,64.5739130434783,0.563220463927204,1.77550366871835,3,"Nup170-GFP","Inner ring"
"1318","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_2_substack_frame_3_middleslice",781.16,221.72,3.52,0.28,3.3,9.55,4.75,0,"Post","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_2",124.9856,67.1878787878788,0.537564957786167,1.86024030308497,3,"Nup170-GFP","Inner ring"
"1319","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_3_substack_frame_3_middleslice",386.03,138.26,2.79,0.36,1.76,5.3,2.53,0,"Post","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_3",109.04802259887,78.5568181818182,0.720387369799333,1.38814204957335,3,"Nup170-GFP","Inner ring"
"1320","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_4_substack_frame_3_middleslice",495.61,127.46,3.89,0.26,1.64,5,2.37,0,"Post","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_4",147.502976190476,77.719512195122,0.526901315501321,1.89788859997161,3,"Nup170-GFP","Inner ring"
"1321","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_5_substack_frame_3_middleslice",395.13,110.06,3.59,0.28,1.43,4.79,2.19,0,"Post","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_5",117.598214285714,76.965034965035,0.654474520999462,1.52794336206225,3,"Nup170-GFP","Inner ring"
"1322","210422_11513_measurements.csv","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_6_substack_frame_3_middleslice",438.64,110.65,3.96,0.25,1.88,5.51,2.67,0,"Post","210422_CoreNups_HighTimeResolution_01_10_R3D_D3D_nucleus_6",120.837465564738,58.8563829787234,0.487070650676559,2.05309024185909,3,"Nup170-GFP","Inner ring"
"1323","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_1_substack_frame_3_middleslice",498.91,130.39,3.83,0.26,1.42,4.59,2.1,0,"Post","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_1",157.384858044164,91.8239436619718,0.583435692626828,1.71398495607572,3,"Nup120-GFP","Y-complex"
"1324","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_2_substack_frame_3_middleslice",578.71,151.07,3.83,0.26,1.84,5.39,2.59,0,"Post","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_2",163.016901408451,82.1032608695652,0.503648763779711,1.98551068108525,3,"Nup120-GFP","Y-complex"
"1325","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_3_substack_frame_3_middleslice",405.84,139.15,2.92,0.34,1.61,5.06,2.37,0,"Post","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_3",117.634782608696,86.4285714285714,0.734719523527921,1.36106360043119,3,"Nup120-GFP","Y-complex"
"1326","210422_13499_measurements.csv","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_4_substack_frame_3_middleslice",523.16,140.84,3.71,0.27,1.95,5.49,2.72,0,"Post","210422_CoreNups_HighTimeResolution_01_11_R3D_D3D_nucleus_4",147.785310734463,72.225641025641,0.48872002681927,2.04616128892505,3,"Nup120-GFP","Y-complex"
